iso3,gpcp,year,lgpcp,lgpcp_l,lgpcp_l2,lgpcp_l3,lgpcp_l4
SLE,2358.7340047787875,2019,7.765880315431908,7.538198058336158,7.693728108806077,7.6352180742193365,7.510762171523195
SLE,2083.8706275969744,2020,7.641982322058076,7.765880315431908,7.538198058336158,7.693728108806077,7.6352180742193365
SLE,2034.370720475912,2021,7.617941821788411,7.641982322058076,7.765880315431908,7.538198058336158,7.693728108806077
SLE,1955.4584226161242,2022,7.578379932203298,7.617941821788411,7.641982322058076,7.765880315431908,7.538198058336158
SLE,2274.8131110966206,2023,7.7296531790421215,7.578379932203298,7.617941821788411,7.641982322058076,7.765880315431908
SLE,2107.4140013083816,2024,7.653216883021302,7.7296531790421215,7.578379932203298,7.617941821788411,7.641982322058076
SOM,287.79661128369895,2005,5.662254019831129,6.1416649640486245,,,
SOM,514.6595951568868,2006,6.243505701842075,5.662254019831129,6.1416649640486245,,
SOM,320.21819736342877,2007,5.76900263018897,6.243505701842075,5.662254019831129,6.1416649640486245,
SOM,282.984499312272,2008,5.645392123395,5.76900263018897,6.243505701842075,5.662254019831129,6.1416649640486245
SOM,364.3918204090026,2009,5.8982297183967765,5.645392123395,5.76900263018897,6.243505701842075,5.662254019831129
SOM,326.0418389110959,2010,5.787025713349892,5.8982297183967765,5.645392123395,5.76900263018897,6.243505701842075
SOM,394.50843296539307,2011,5.97764051639559,5.787025713349892,5.8982297183967765,5.645392123395,5.76900263018897
SOM,440.2063014515276,2012,6.087243483963841,5.97764051639559,5.787025713349892,5.8982297183967765,5.645392123395
SOM,505.9891035846834,2013,6.226515134637975,6.087243483963841,5.97764051639559,5.787025713349892,5.8982297183967765
SOM,380.26778870667994,2014,5.940875711653803,6.226515134637975,6.087243483963841,5.97764051639559,5.787025713349892
SOM,426.5619067264987,2015,6.055757506988087,5.940875711653803,6.226515134637975,6.087243483963841,5.97764051639559
SOM,260.92260572836466,2016,5.564223833572665,6.055757506988087,5.940875711653803,6.226515134637975,6.087243483963841
SOM,333.04495100171437,2017,5.808277468863521,5.564223833572665,6.055757506988087,5.940875711653803,6.226515134637975
SOM,424.9121820115085,2018,6.051882517012225,5.808277468863521,5.564223833572665,6.055757506988087,5.940875711653803
SOM,447.1324872161661,2019,6.102854942680617,6.051882517012225,5.808277468863521,5.564223833572665,6.055757506988087
SOM,404.5341648815998,2020,6.002736194938259,6.102854942680617,6.051882517012225,5.808277468863521,5.564223833572665
SOM,287.98588986269067,2021,5.6629114854033995,6.002736194938259,6.102854942680617,6.051882517012225,5.808277468863521
SOM,300.5906692892313,2022,5.705749436548463,5.6629114854033995,6.002736194938259,6.102854942680617,6.051882517012225
SOM,471.48232283389996,2023,6.1558816100322,5.705749436548463,5.6629114854033995,6.002736194938259,6.102854942680617
SOM,361.1402309904141,2024,5.889266334402123,6.1558816100322,5.705749436548463,5.6629114854033995,6.002736194938259
SWZ,723.9917469471693,2005,6.584779993076503,6.804861562081077,,,
SWZ,1071.5421680808067,2006,6.9768541683910765,6.584779993076503,6.804861562081077,,
SWZ,678.6466553490609,2007,6.520100602343207,6.9768541683910765,6.584779993076503,6.804861562081077,
SWZ,720.5590075701475,2008,6.58002731017098,6.520100602343207,6.9768541683910765,6.584779993076503,6.804861562081077
SWZ,937.1386569440365,2009,6.842831250953305,6.58002731017098,6.520100602343207,6.9768541683910765,6.584779993076503
SWZ,884.8917213082314,2010,6.785465288718446,6.842831250953305,6.58002731017098,6.520100602343207,6.9768541683910765
SWZ,731.0065326392651,2011,6.594422396288869,6.785465288718446,6.842831250953305,6.58002731017098,6.520100602343207
SWZ,881.9149869829416,2012,6.782095664720645,6.594422396288869,6.785465288718446,6.842831250953305,6.58002731017098
SWZ,954.5105566978455,2013,6.861198703029047,6.782095664720645,6.594422396288869,6.785465288718446,6.842831250953305
SWZ,725.2534109205008,2014,6.5865211260866285,6.861198703029047,6.782095664720645,6.594422396288869,6.785465288718446
SWZ,589.1092166155577,2015,6.37861159365319,6.5865211260866285,6.861198703029047,6.782095664720645,6.594422396288869
SWZ,673.2951002717018,2016,6.512183718340294,6.37861159365319,6.5865211260866285,6.861198703029047,6.782095664720645
SWZ,792.3209539726377,2017,6.674966554639829,6.512183718340294,6.37861159365319,6.5865211260866285,6.861198703029047
SWZ,691.8091696202755,2018,6.539310151142423,6.674966554639829,6.512183718340294,6.37861159365319,6.5865211260866285
SWZ,688.7109177764505,2019,6.534821615156886,6.539310151142423,6.674966554639829,6.512183718340294,6.37861159365319
SWZ,559.4635319113731,2020,6.326978345844617,6.534821615156886,6.539310151142423,6.674966554639829,6.512183718340294
SWZ,831.2074633836746,2021,6.722879418791475,6.326978345844617,6.534821615156886,6.539310151142423,6.674966554639829
SWZ,745.5928415805101,2022,6.614179662440784,6.722879418791475,6.326978345844617,6.534821615156886,6.539310151142423
SWZ,944.2647930532694,2023,6.8504066279281695,6.614179662440784,6.722879418791475,6.326978345844617,6.534821615156886
SWZ,787.1043340861797,2024,6.6683608115316435,6.8504066279281695,6.614179662440784,6.722879418791475,6.326978345844617
TCD,383.5613253403903,2005,5.949499517646051,5.75647668173459,,,
TCD,416.30095285969804,2006,6.031408443075798,5.949499517646051,5.75647668173459,,
TCD,347.3412006672126,2007,5.850307584062037,6.031408443075798,5.949499517646051,5.75647668173459,
TCD,377.7239150707595,2008,5.934163545348987,5.850307584062037,6.031408443075798,5.949499517646051,5.75647668173459
TCD,295.1863428106573,2009,5.687606827464556,5.934163545348987,5.850307584062037,6.031408443075798,5.949499517646051
TCD,416.12519252676566,2010,6.030986158560785,5.687606827464556,5.934163545348987,5.850307584062037,6.031408443075798
TCD,361.11824872634634,2011,5.889205463495953,6.030986158560785,5.687606827464556,5.934163545348987,5.850307584062037
TCD,476.18235105057295,2012,6.165800871313392,5.889205463495953,6.030986158560785,5.687606827464556,5.934163545348987
TCD,377.59435176443077,2013,5.933820475908492,6.165800871313392,5.889205463495953,6.030986158560785,5.687606827464556
TCD,350.95680583057,2014,5.860663155581558,5.933820475908492,6.165800871313392,5.889205463495953,6.030986158560785
TCD,351.04040390600113,2015,5.860901327684429,5.860663155581558,5.933820475908492,6.165800871313392,5.889205463495953
TCD,392.8696689410258,2016,5.973477925674158,5.860901327684429,5.860663155581558,5.933820475908492,6.165800871313392
TCD,382.65823953880493,2017,5.947142265857775,5.973477925674158,5.860901327684429,5.860663155581558,5.933820475908492
TCD,417.2687605474729,2018,6.033730523897789,5.947142265857775,5.973477925674158,5.860901327684429,5.860663155581558
TCD,470.8836116295074,2019,6.154610954413078,6.033730523897789,5.947142265857775,5.973477925674158,5.860901327684429
TCD,406.9570679985867,2020,6.008707695845807,6.154610954413078,6.033730523897789,5.947142265857775,5.973477925674158
TCD,394.8559065164589,2021,5.978520904718522,6.008707695845807,6.154610954413078,6.033730523897789,5.947142265857775
TCD,477.0875687675336,2022,6.167700056361042,5.978520904718522,6.008707695845807,6.154610954413078,6.033730523897789
TCD,372.60150612224896,2023,5.9205095003553705,6.167700056361042,5.978520904718522,6.008707695845807,6.154610954413078
TCD,486.3052112096576,2024,6.186836433391101,5.9205095003553705,6.167700056361042,5.978520904718522,6.008707695845807
TGO,1131.3389054946601,2005,7.0311570824185825,7.167254731198445,,,
TGO,1187.089452182874,2006,7.079259751654732,7.0311570824185825,7.167254731198445,,
TGO,1393.9959598220885,2007,7.239929693053779,7.079259751654732,7.0311570824185825,7.167254731198445,
TGO,1398.434509927407,2008,7.24310868274852,7.239929693053779,7.079259751654732,7.0311570824185825,7.167254731198445
TGO,1342.8458051681519,2009,7.202546376207253,7.24310868274852,7.239929693053779,7.079259751654732,7.0311570824185825
TGO,1412.8903644038364,2010,7.253392789018758,7.202546376207253,7.24310868274852,7.239929693053779,7.079259751654732
TGO,1153.8073546970263,2011,7.050822496128203,7.253392789018758,7.202546376207253,7.24310868274852,7.239929693053779
TGO,1184.9234084039927,2012,7.077433417222114,7.050822496128203,7.253392789018758,7.202546376207253,7.24310868274852
TGO,1007.9619911685586,2013,6.915685740746332,7.077433417222114,7.050822496128203,7.253392789018758,7.202546376207253
TGO,1205.8041081223637,2014,7.094901933017791,6.915685740746332,7.077433417222114,7.050822496128203,7.253392789018758
TGO,938.6233759010211,2015,6.844414308122662,7.094901933017791,6.915685740746332,7.077433417222114,7.050822496128203
TGO,1178.3249327521771,2016,7.071849160431078,6.844414308122662,7.094901933017791,6.915685740746332,7.077433417222114
TGO,1183.8853125348687,2017,7.076556946339173,7.071849160431078,6.844414308122662,7.094901933017791,6.915685740746332
TGO,1230.0210959669203,2018,7.114786599412001,7.076556946339173,7.071849160431078,6.844414308122662,7.094901933017791
TGO,1351.8325091972947,2019,7.209216365198874,7.114786599412001,7.076556946339173,7.071849160431078,6.844414308122662
TGO,1159.0829106848687,2020,7.055384377178789,7.209216365198874,7.114786599412001,7.076556946339173,7.071849160431078
TGO,1166.4286950565875,2021,7.0617019623377475,7.055384377178789,7.209216365198874,7.114786599412001,7.076556946339173
TGO,1246.0618394985795,2022,7.127743328532046,7.0617019623377475,7.055384377178789,7.209216365198874,7.114786599412001
TGO,1329.5648163254373,2023,7.192606961901963,7.127743328532046,7.0617019623377475,7.055384377178789,7.209216365198874
TGO,1137.1511938422918,2024,7.036281461024589,7.192606961901963,7.127743328532046,7.0617019623377475,7.055384377178789
TZA,741.5506304945114,2005,6.608743440426315,6.976514377894262,,,
TZA,1232.1242568469606,2006,7.116494996837981,6.608743440426315,6.976514377894262,,
TZA,992.7407546444863,2007,6.900469557094147,7.116494996837981,6.608743440426315,6.976514377894262,
TZA,1028.724209098794,2008,6.9360746815421885,6.900469557094147,7.116494996837981,6.608743440426315,6.976514377894262
TZA,938.1884129361715,2009,6.843950795504909,6.9360746815421885,6.900469557094147,7.116494996837981,6.608743440426315
TZA,874.3415246469418,2010,6.773471059794156,6.843950795504909,6.9360746815421885,6.900469557094147,7.116494996837981
TZA,1179.2969860284854,2011,7.0726737653634,6.773471059794156,6.843950795504909,6.9360746815421885,6.900469557094147
TZA,953.005829646223,2012,6.859621020787878,7.0726737653634,6.773471059794156,6.843950795504909,6.9360746815421885
TZA,962.0015009796522,2013,6.869016010934398,6.859621020787878,7.0726737653634,6.773471059794156,6.843950795504909
TZA,998.2444074738471,2014,6.905998143597407,6.869016010934398,6.859621020787878,7.0726737653634,6.773471059794156
TZA,983.3557917451918,2015,6.890970999467855,6.905998143597407,6.869016010934398,6.859621020787878,7.0726737653634
TZA,957.4214656784295,2016,6.864243697511776,6.890970999467855,6.905998143597407,6.869016010934398,6.859621020787878
TZA,1031.7231382893785,2017,6.938985633197459,6.864243697511776,6.890970999467855,6.905998143597407,6.869016010934398
TZA,1146.2880141477467,2018,7.044284186944643,6.938985633197459,6.864243697511776,6.890970999467855,6.905998143597407
TZA,1245.4748360912906,2019,7.127272130637268,7.044284186944643,6.938985633197459,6.864243697511776,6.890970999467855
TZA,1235.7046610871996,2020,7.119396662124719,7.127272130637268,7.044284186944643,6.938985633197459,6.864243697511776
TZA,874.7965350144908,2021,6.773991327905984,7.119396662124719,7.127272130637268,7.044284186944643,6.938985633197459
TZA,979.9043798826834,2022,6.887454995355922,6.773991327905984,7.119396662124719,7.127272130637268,7.044284186944643
TZA,1074.0992503611571,2023,6.979237682680992,6.887454995355922,6.773991327905984,7.119396662124719,7.127272130637268
TZA,1165.583417963935,2024,7.060977028599239,6.979237682680992,6.887454995355922,6.773991327905984,7.119396662124719
UGA,1111.6401558127254,2005,7.013591821552625,7.092281511211325,,,
UGA,1313.4558658339083,2006,7.1804170081301075,7.013591821552625,7.092281511211325,,
UGA,1249.832345277071,2007,7.130764697522605,7.1804170081301075,7.013591821552625,7.092281511211325,
UGA,1259.1204741485417,2008,7.138168719814643,7.130764697522605,7.1804170081301075,7.013591821552625,7.092281511211325
UGA,1085.5113335698843,2009,6.989806430138907,7.138168719814643,7.130764697522605,7.1804170081301075,7.013591821552625
UGA,1230.8609238564968,2010,7.1154691416187505,6.989806430138907,7.138168719814643,7.130764697522605,7.1804170081301075
UGA,1292.7911928696558,2011,7.164558875297506,7.1154691416187505,6.989806430138907,7.138168719814643,7.130764697522605
UGA,1363.2551636055578,2012,7.21763062151626,7.164558875297506,7.1154691416187505,6.989806430138907,7.138168719814643
UGA,1213.1908409968019,2013,7.101009226327308,7.21763062151626,7.164558875297506,7.1154691416187505,6.989806430138907
UGA,1112.9599017449655,2014,7.014778323443231,7.101009226327308,7.21763062151626,7.164558875297506,7.1154691416187505
UGA,1225.9347604280338,2015,7.111458901726307,7.014778323443231,7.101009226327308,7.21763062151626,7.164558875297506
UGA,1054.6422837402206,2016,6.960956920868955,7.111458901726307,7.014778323443231,7.101009226327308,7.21763062151626
UGA,1182.4179602684453,2017,7.075316739750806,6.960956920868955,7.111458901726307,7.014778323443231,7.101009226327308
UGA,1211.7159573895915,2018,7.099792780573548,7.075316739750806,6.960956920868955,7.111458901726307,7.014778323443231
UGA,1313.9090286204591,2019,7.180761964243361,7.099792780573548,7.075316739750806,6.960956920868955,7.111458901726307
UGA,1293.5352764129639,2020,7.1651342733168,7.180761964243361,7.099792780573548,7.075316739750806,6.960956920868955
UGA,956.0788295306265,2021,6.862840367319974,7.1651342733168,7.180761964243361,7.099792780573548,7.075316739750806
UGA,1091.0074982270598,2022,6.9948568586115245,6.862840367319974,7.1651342733168,7.180761964243361,7.099792780573548
UGA,1220.5991106890142,2023,7.107097091525019,6.9948568586115245,6.862840367319974,7.1651342733168,7.180761964243361
UGA,1305.2872277498245,2024,7.174178393431392,7.107097091525019,6.9948568586115245,6.862840367319974,7.1651342733168
ZAF,434.96951824325384,2005,6.075275955629443,6.258614607862437,,,
ZAF,689.2575535868185,2006,6.535615008983236,6.075275955629443,6.258614607862437,,
ZAF,502.089490299353,2007,6.218778371332553,6.535615008983236,6.075275955629443,6.258614607862437,
ZAF,497.61437835220437,2008,6.2098254364098455,6.218778371332553,6.535615008983236,6.075275955629443,6.258614607862437
ZAF,552.5623045652995,2009,6.314566195478006,6.2098254364098455,6.218778371332553,6.535615008983236,6.075275955629443
ZAF,534.3041227672331,2010,6.2809651951369005,6.314566195478006,6.2098254364098455,6.218778371332553,6.535615008983236
ZAF,582.6418090337914,2011,6.36757260479601,6.2809651951369005,6.314566195478006,6.2098254364098455,6.218778371332553
ZAF,512.8470397137845,2012,6.239977632510543,6.36757260479601,6.2809651951369005,6.314566195478006,6.2098254364098455
ZAF,487.58973130843816,2013,6.189474337722599,6.239977632510543,6.36757260479601,6.2809651951369005,6.314566195478006
ZAF,473.1093386303572,2014,6.159326521673648,6.189474337722599,6.239977632510543,6.36757260479601,6.2809651951369005
ZAF,332.24876814240054,2015,5.80588398996391,6.159326521673648,6.189474337722599,6.239977632510543,6.36757260479601
ZAF,424.28745197385604,2016,6.050411178294322,5.80588398996391,6.159326521673648,6.189474337722599,6.239977632510543
ZAF,464.0175031426428,2017,6.139922273804966,6.050411178294322,5.80588398996391,6.159326521673648,6.189474337722599
ZAF,421.7670166030319,2018,6.044453068218613,6.139922273804966,6.050411178294322,5.80588398996391,6.159326521673648
ZAF,412.2436838325334,2019,6.021614640115627,6.044453068218613,6.139922273804966,6.050411178294322,5.80588398996391
ZAF,491.806623387385,2020,6.198085597335538,6.021614640115627,6.044453068218613,6.139922273804966,6.050411178294322
ZAF,542.2301450485213,2021,6.295690533174037,6.198085597335538,6.021614640115627,6.044453068218613,6.139922273804966
ZAF,586.4235142837553,2022,6.374042249160971,6.295690533174037,6.198085597335538,6.021614640115627,6.044453068218613
ZAF,525.9840414731982,2023,6.265270872872895,6.374042249160971,6.295690533174037,6.198085597335538,6.021614640115627
ZAF,421.52300786789203,2024,6.043874361641115,6.265270872872895,6.374042249160971,6.295690533174037,6.198085597335538
ZAR,1572.5546938360358,2005,7.360456769423494,7.435574349353167,,,
ZAR,1802.3352156834133,2006,7.496838445109547,7.360456769423494,7.435574349353167,,
ZAR,1793.253265406657,2007,7.4917867159482325,7.496838445109547,7.360456769423494,7.435574349353167,
ZAR,1640.5454150924904,2008,7.402784035707388,7.4917867159482325,7.496838445109547,7.360456769423494,7.435574349353167
ZAR,1619.256879934653,2009,7.389722606894298,7.402784035707388,7.4917867159482325,7.496838445109547,7.360456769423494
ZAR,1687.3794782998002,2010,7.430931999929351,7.389722606894298,7.402784035707388,7.4917867159482325,7.496838445109547
ZAR,1713.4130134974284,2011,7.446242574632085,7.430931999929351,7.389722606894298,7.402784035707388,7.4917867159482325
ZAR,1691.823965024564,2012,7.433562495170085,7.446242574632085,7.430931999929351,7.389722606894298,7.402784035707388
ZAR,1558.6606708480408,2013,7.351582187155143,7.433562495170085,7.446242574632085,7.430931999929351,7.389722606894298
ZAR,1516.6237073977245,2014,7.324241898083023,7.351582187155143,7.433562495170085,7.446242574632085,7.430931999929351
ZAR,1638.8723015241403,2015,7.401763663276613,7.324241898083023,7.351582187155143,7.433562495170085,7.446242574632085
ZAR,1628.4228684079435,2016,7.395367260013354,7.401763663276613,7.324241898083023,7.351582187155143,7.433562495170085
ZAR,1826.7798447467617,2017,7.510310048157556,7.395367260013354,7.401763663276613,7.324241898083023,7.351582187155143
ZAR,1745.8093814285162,2018,7.464973556000018,7.510310048157556,7.395367260013354,7.401763663276613,7.324241898083023
ZAR,1716.7196073136292,2019,7.448170543725976,7.464973556000018,7.510310048157556,7.395367260013354,7.401763663276613
ZAR,1607.4230851977713,2020,7.382387607500654,7.448170543725976,7.464973556000018,7.510310048157556,7.395367260013354
ZAR,1595.018399857203,2021,7.374640551113035,7.382387607500654,7.448170543725976,7.464973556000018,7.510310048157556
ZAR,1596.73961513103,2022,7.375719088666693,7.374640551113035,7.382387607500654,7.448170543725976,7.464973556000018
ZAR,1598.102930914626,2023,7.376572536588897,7.375719088666693,7.374640551113035,7.382387607500654,7.448170543725976
ZAR,1518.1099934068197,2024,7.3252214147553,7.376572536588897,7.375719088666693,7.374640551113035,7.382387607500654
ZMB,836.7624977010164,2005,6.7295402759835,7.006367134635813,,,
ZMB,1174.1030387359758,2006,7.0682597637735,6.7295402759835,7.006367134635813,,
ZMB,1139.444248151657,2007,7.038295920899638,7.0682597637735,6.7295402759835,7.006367134635813,
ZMB,1121.2713976418831,2008,7.022218496929494,7.038295920899638,7.0682597637735,6.7295402759835,7.006367134635813
ZMB,1106.5155439571731,2009,7.008971207252509,7.022218496929494,7.038295920899638,7.0682597637735,6.7295402759835
ZMB,1089.2360897643725,2010,6.993231894444925,7.008971207252509,7.022218496929494,7.038295920899638,7.0682597637735
ZMB,1061.7082641772781,2011,6.967634459899262,6.993231894444925,7.008971207252509,7.022218496929494,7.038295920899638
ZMB,1024.9790106244009,2012,6.932427413923234,6.967634459899262,6.993231894444925,7.008971207252509,7.022218496929494
ZMB,967.3040995263611,2013,6.874512923292166,6.932427413923234,6.967634459899262,6.993231894444925,7.008971207252509
ZMB,964.1630079676746,2014,6.871260375717681,6.874512923292166,6.932427413923234,6.967634459899262,6.993231894444925
ZMB,860.6147246848792,2015,6.757646930047669,6.871260375717681,6.874512923292166,6.932427413923234,6.967634459899262
ZMB,905.3320659774865,2016,6.808301800131905,6.757646930047669,6.871260375717681,6.874512923292166,6.932427413923234
ZMB,1166.2736639621203,2017,7.061569042598462,6.808301800131905,6.757646930047669,6.871260375717681,6.874512923292166
ZMB,988.4980968202872,2018,6.8961867172879145,7.061569042598462,6.808301800131905,6.757646930047669,6.871260375717681
ZMB,967.6702968512196,2019,6.8748914268319705,6.8961867172879145,7.061569042598462,6.808301800131905,6.757646930047669
ZMB,744.4631330780918,2020,6.612663331862485,6.8748914268319705,6.8961867172879145,7.061569042598462,6.808301800131905
ZMB,459.0567300842842,2021,6.1291737973781855,6.612663331862485,6.8748914268319705,6.8961867172879145,7.061569042598462
ZMB,641.1363809938251,2022,6.463242197150744,6.1291737973781855,6.612663331862485,6.8748914268319705,6.8961867172879145
ZMB,635.1000271704485,2023,6.453782509590299,6.463242197150744,6.1291737973781855,6.612663331862485,6.8748914268319705
ZMB,481.75368485733054,2024,6.177432956164716,6.453782509590299,6.463242197150744,6.1291737973781855,6.612663331862485
ZWE,537.3154938947506,2005,6.286585433899599,6.6150745479021,,,
ZWE,723.2322715221611,2006,6.583730431315456,6.286585433899599,6.6150745479021,,
ZWE,741.1603524194701,2007,6.608217001911254,6.583730431315456,6.286585433899599,6.6150745479021,
ZWE,676.566944741644,2008,6.517031400204369,6.608217001911254,6.583730431315456,6.286585433899599,6.6150745479021
ZWE,671.1129905330794,2009,6.508937514051918,6.517031400204369,6.608217001911254,6.583730431315456,6.286585433899599
ZWE,687.1874567632525,2010,6.532607117830665,6.508937514051918,6.517031400204369,6.608217001911254,6.583730431315456
ZWE,686.0299440110102,2011,6.530921276935067,6.532607117830665,6.508937514051918,6.517031400204369,6.608217001911254
ZWE,516.9804830996873,2012,6.248005123505129,6.530921276935067,6.532607117830665,6.508937514051918,6.517031400204369
ZWE,687.8533674285281,2013,6.5335756864805825,6.248005123505129,6.530921276935067,6.532607117830665,6.508937514051918
ZWE,762.5619342575519,2014,6.63668373043878,6.5335756864805825,6.248005123505129,6.530921276935067,6.532607117830665
ZWE,436.74237096716143,2015,6.079343481127571,6.63668373043878,6.5335756864805825,6.248005123505129,6.530921276935067
ZWE,554.649241351954,2016,6.318335916387743,6.079343481127571,6.63668373043878,6.5335756864805825,6.248005123505129
ZWE,786.9321184541137,2017,6.668141991144764,6.318335916387743,6.079343481127571,6.63668373043878,6.5335756864805825
ZWE,637.2816411420645,2018,6.457211694659218,6.668141991144764,6.318335916387743,6.079343481127571,6.63668373043878
ZWE,474.3173100122561,2019,6.161876528132095,6.457211694659218,6.668141991144764,6.318335916387743,6.079343481127571
ZWE,674.1369584666876,2020,6.513433292742311,6.161876528132095,6.457211694659218,6.668141991144764,6.318335916387743
ZWE,447.6133022205904,2021,6.1039296949876585,6.513433292742311,6.161876528132095,6.457211694659218,6.668141991144764
ZWE,505.0354470991685,2022,6.224628619087579,6.1039296949876585,6.513433292742311,6.161876528132095,6.457211694659218
ZWE,520.1174808707632,2023,6.254054710809787,6.224628619087579,6.1039296949876585,6.513433292742311,6.161876528132095
ZWE,314.1561095434584,2024,5.749890026514245,6.254054710809787,6.224628619087579,6.1039296949876585,6.513433292742311
